;ID;CHANCE_TO_HELP_PROBABILITY;COST_REDUCTION_ALTRUISTIC_ACT;SEED;SPAWN_ALTRUIST;SPAWN_NONALTRUIST;age_at_death;altruist_fitness;altruistic_acts_altruists;altruistic_acts_base_agents;average_fitness_cost;average_fitness_cost_round;children_per_woman;died_of_chance;died_of_fitness_loss;died_of_old_age;fitness_at_death;median_age;median_fitness;net_growth;nonAltruist_fitness;population;population_altruists;population_nonAltruists;year
;3680 Mittelwert;4;0,7;;30;25;75,476;84,9;127,07;46,854;5,456;5,488;1,604;2,2;;9;107,952;31,24;110,23;26,6;114,594;1622,2;98,8;99,4;250
;3681 Mittelwert;4;0,8;;30;25;72,294;105,192;122,27;48,804;5,502;5,402;1,638;5;;11;109,926;30,518;109,088;42;114,33;2307,6;184,6;109;250
;3682 Mittelwert;4;0,9;;30;25;74,94;100,43;257,066;94,216;5,482;4,984;1,422;2,5;;8,6;104,696;36,39;106,99;42,8;91,116;2213,8;200,8;144,8;250
;3683 Mittelwert;4;1;;30;25;63,438;99,714;176,21;68,342;5,524;5,726;1,476;1,5;;8,75;101,006;35,176;104,31;11,8;109,034;1070,4;118;111;250
;3684 Mittelwert;5;0,5;;30;25;72,146;115,194;77,198;30,432;5,49;5,532;1,698;9,4;;25,2;118,87;27,57;119,818;249,6;123,778;9533,6;984,8;1294;250
;3685 Mittelwert;5;0,6;;30;25;67,178;112,494;93,1;39,514;5,494;5,472;1,654;7,8;;18,2;115,992;29,178;117,622;129;97,904;5786;835;675,8;250
;3686 Mittelwert;5;0,7;;30;25;74,476;108,226;95,606;34,864;5,482;5,688;1,676;5,6;;24,6;113,688;28,816;114,426;150,4;119,26;6193;552;1027,4;250
;3687 Mittelwert;5;0,8;;30;25;75,332;105,004;133,038;40,316;5,504;5,398;1,636;4,8;;26;111,168;29,792;112,05;151,4;118,266;6018,6;542,6;687;250
;3688 Mittelwert;5;0,9;;30;25;70,918;101,952;86,26;34,016;5,502;5,422;1,724;5,2;;20,4;107,788;27,954;108,354;159;115,59;6138,6;499;588,6;250
;3689 Mittelwert;5;1;;30;25;73,48;97,686;111,94;35,49;5,454;5,354;1,708;3,6;;18;106,568;28,488;106,894;117,6;113,804;4709;332,6;729;250
;3690 Mittelwert;6;0,5;;30;25;72,882;119,61;93,288;40,996;5,48;5,31;1,718;7;;21,4;123,674;27,418;123,652;236,2;128,692;8072,8;1348,6;1080,2;250
;3691 Mittelwert;6;0,6;;30;25;77,494;114,892;379,162;84,364;5,512;5,0125;1,692;3;;9;120,856;28,68;119,048;72,8;124,082;3025,6;277;262,6;250
;3692 Mittelwert;6;0,7;;30;25;70,892;108,642;118,714;43,304;5,484;5,302;1,69;5,4;;14,4;114,996;28,784;115,502;118,2;119,814;4632,4;395,8;698,4;250
;3693 Mittelwert;6;0,8;;30;25;73,062;102,582;119,924;40,582;5,486;5,356;1,648;2,6;;18,4;110,586;29,118;112,444;81,6;119,434;3948,6;278;500;250
;3694 Mittelwert;6;0,9;;30;25;79,102;79,664;142,4625;61,438;5,514;5,632;1,602;2,5;;10,8;111,644;30,654;110,336;52,8;93,904;2624,6;312,6;503,8;250
;3695 Mittelwert;6;1;;30;25;76,912;96,166;184,224;56,268;5,506;5,49;1,662;3,5;;13,8;105,292;30,422;107,646;65,8;92,698;3332;302,6;535,6;250
;3696 Mittelwert;7;0,5;;30;25;73,99;124,052;170,954;112,8;5,548;5,68;1,696;10;;22,6;130,944;27,792;128,944;280,2;107,184;8809;1517,6;2102,4;250
;3697 Mittelwert;7;0,6;;30;25;68,812;117,352;91,348;40,528;5,498;5,574;1,716;12,2;;32,8;121,522;27,36;124,01;275,6;130,164;10939;1697,2;1433,8;250
;3698 Mittelwert;7;0,7;;30;25;71,69;112,608;97,15;41,366;5,498;5,514;1,722;7;;22,2;119,562;27,022;120,106;221,2;127,136;8337,4;1136,2;803;250
;3699 Mittelwert;7;0,8;;30;25;79,77;107,412;407,238;218,394;5,516;6,048;1,424;5,666666667;;15,4;118,712;35,27;116,67;105,4;126,186;4206,6;710,4;958,4;250
;3700 Mittelwert;7;0,9;;30;25;79,504;104,728;1021,44;149,44;5,474;5,248;1,476;3;;14,4;109,182;33,454;112,64;46,2;121,092;2204,4;338,8;356,8;250
;3701 Mittelwert;7;1;;30;25;73,68;99,622;1299,826;381,49;5,542;5,504;1,416;3,666666667;;11,25;108,9175;36,116;110,564;57,6;96,466;2335,6;266,4;653,4;250
;3702 Mittelwert;8;0,5;;30;25;68,354;126,968;109,762;50,24;5,522;5,42;1,722;9;;23,2;131,746;26,95;132,96;250;140,412;8375,2;875,2;810,6;250
;3703 Mittelwert;8;0,6;;30;25;71,366;118,418;831,374;98,214;5,494;4,994;1,678;16;;29,6;128,734;27,946;128,328;348,6;134,196;11509,8;1765,6;1493,2;250
;3704 Mittelwert;8;0,7;;30;25;71,092;115,174;167,074;56,664;5,484;5,534;1,698;6,4;;22,8;120,764;27,64;123,356;213,4;131,06;7757,2;509,8;903,4;250
;3705 Mittelwert;8;0,8;;30;25;72,646;109,342;135,584;49,638;5,508;5,582;1,724;5,4;;21,6;119,832;27,33;119,452;168,6;102,192;7020,2;631,2;503;250
;3706 Mittelwert;8;0,9;;30;25;68,748;102,322;228,55;79,41;5,496;5,586;1,63;6;;13,6;109,736;30,276;114,722;101;128,69;4077,4;464,2;217,8;250
;3707 Mittelwert;8;1;;30;25;72,074;97,978;184,014;67,562;5,488;5,516;1,668;4,8;;14,6;107,176;29,788;108,682;97,6;121,718;4157,8;461,6;289,8;250
;3708 Mittelwert;9;0,5;;30;25;64,364;131,054;142,514;55,716;5,512;5,682;1,7;12,8;;29,8;137,242;27,338;138,174;331,8;144,676;11107,8;1210,4;1361,8;250
;3709 Mittelwert;9;0,6;;30;25;57,594;125,096;149,112;63,414;5,492;5,354;1,772;10,2;;24;133,02;25,084;133,764;269,2;142,186;9034,8;1457,6;1262,6;250
;3710 Mittelwert;9;0,7;;30;25;75,575;119,128;1484,346;1369,464;5,504;5,576;1,41;8,333333333;;25;128,5775;35,518;129,03;122,8;137,776;5266,4;747,4;600,8;250
;3711 Mittelwert;9;0,8;;30;25;75,522;110,648;180,748;59,26;5,488;5,54;1,684;4,4;;19,2;121,454;27,97;122,734;147,6;134,278;5877,4;455,6;809;250
;3712 Mittelwert;9;0,9;;30;25;73,018;102,31;197,032;81,376;5,51;5,572;1,666;7,8;;18,4;113,676;29,622;115,074;136,2;127,724;5998,6;597;697,4;250
;3713 Mittelwert;9;1;;30;25;74,208;97,222;197,18;61,438;5,52;5,416;1,678;4,2;;20,8;108,814;28,82;111,874;138,2;123,586;5500,2;393,8;574,6;250
;3714 Mittelwert;10;0,5;;30;25;63,006;136,844;128,276;46,826;5,5;5,484;1,762;15,8;;34,6;143,488;25,23;143,556;563,4;150,142;17718,6;3661,8;1987,8;250
;3715 Mittelwert;10;0,6;;30;25;67,016;128,488;200,072;73,258;5,494;5,37;1,72;12;;24,6;136,126;25,542;138,13;360,2;147,74;10839;1124,4;794,4;250
;3716 Mittelwert;10;0,7;;30;25;71,858;118,946;140,476;59,572;5,49;5,446;1,764;12,75;;25,8;129,964;25,636;129,948;337;140,946;10945,2;1031,4;1030;250
;3717 Mittelwert;10;0,8;;30;25;72,414;112,862;224,98;68,868;5,484;5,364;1,734;5,6;;18;122,31;26,982;125,372;156,4;137,53;6130,2;455,4;511,8;250
;3718 Mittelwert;10;0,9;;30;25;72,172;104,79;222,13;81,45;5,508;5,404;1,72;6;;13,6;117,99;27,902;119,338;125,4;133,122;4548,2;563,8;578;250
;3719 Mittelwert;10;1;;30;25;73,126;98,47;296,902;72,176;5,502;5,664;1,688;4,4;;14,2;111,33;27,978;115,094;121,4;127,516;4504,2;412,8;569,8;250
;3720 Mittelwert;1;0,5;;35;25;78,588;102,956;43,536;18,002;5,422;4,754;1,496;1,333333333;;6,6;103,568;34,392;103,944;24,8;104,332;1462,8;221,4;108,2;250
;3721 Mittelwert;1;0,6;;35;25;78,928;102,78;35;12,788;5,402;5,098;1,598;2,25;;11;101,75;32,894;102,812;35,2;103,97;2129;244,8;206,6;250
;3722 Mittelwert;1;0,7;;35;25;71,91;101,906;27,112;11,394;5,426;5,602;1,612;3,5;;8,6;102,9;32,344;103,402;34,4;104,772;1938,2;277,6;226,6;250
;3723 Mittelwert;1;0,8;;35;25;71,898;100,968;27,302;11,628;5,5;4,95;1,62;2,2;;7;102,986;31,684;102,596;39;103,344;2051,4;235,2;225,6;250
;3724 Mittelwert;1;0,9;;35;25;72,4;100,598;20,958;9,144;5,402;5,314;1,63;3,25;;11,2;100,06;30,912;101,524;47,4;102,512;2375,6;289,4;251,2;250
;3725 Mittelwert;1;1;;35;25;77,562;100,018;28,692;11,18;5,408;5,492;1,62;1,75;;8,2;102,478;31,718;101,954;37,8;103,326;1945,8;211,8;400,2;250
;3726 Mittelwert;2;0,5;;35;25;69,6825;64,336;49,63333333;21,29;5,436;5,076;1,626;5,25;;16,5;108,5025;30,504;108,632;75,6;110,138;3244;231,8;367,8;250
;3727 Mittelwert;2;0,6;;35;25;75;84,034;73,1875;17,714;5,5;5,314;1,624;4,666666667;;11,8;106,01;30,026;106,874;58,4;108,446;2751,4;227;316,2;250
;3728 Mittelwert;2;0,7;;35;25;67,244;82,17;30,015;20,862;5,498;5,756;1,692;4;;10,6;105,158;28,84;105,422;72,8;107,086;2976,2;256,6;281,6;250
;3729 Mittelwert;2;0,8;;35;25;82,208;60,938;83,75666667;46,89;5,52;5,588;1,322;2;;8;102,424;37,486;105,372;18,4;85,918;1262,4;144,6;141,2;250
;3730 Mittelwert;2;0,9;;35;25;71,075;41,498;85,805;43,212;5,406;5,6325;1,548;1;;9,5;105,375;33,85;105,11;31,6;86,14;1550,4;205,6;319,8;250
;3731 Mittelwert;2;1;;35;25;78,468;58,784;67,55333333;20,7575;5,422;5,44;1,314;1,75;;4,4;101,214;24,374;82,612;27,8;63,542;1427,4;119;155,6;243
;3732 Mittelwert;3;0,5;;35;25;68,08;108,308;75,888;31,78;5,49;5,308;1,694;6,5;;13;107,418;28,532;111,756;150;113,864;5650;598;806,6;250
;3733 Mittelwert;3;0,6;;35;25;77,4525;86,106;75,4175;131,472;5,464;5,8225;1,528;4,333333333;;12,75;116,0125;35,336;109,882;64,6;90,856;2752;353,2;465,8;250
;3734 Mittelwert;3;0,7;;35;25;78,8125;104,158;527,488;1591,018;5,578;5,775;1,2;2,5;;10;107,19;41,282;106,318;41,6;90,008;1793,6;386,6;255,2;250
;3735 Mittelwert;3;0,8;;35;25;71,4225;101,414;541,528;1612,334;5,514;5,7775;1,196;7,333333333;;13,5;108,6525;40,926;104,492;67,4;89,178;3009;454,6;415,6;250
;3736 Mittelwert;3;0,9;;35;25;75,79;101,914;100,784;27,292;5,508;5,408;1,648;3,4;;11,8;106,3;29,974;105,026;55,4;110,11;3045,4;464,2;401,8;250
;3737 Mittelwert;3;1;;35;25;71,938;78,378;56,7125;25,782;5,496;5,39;1,658;3,8;;15,6;102,6;29,886;103,358;76,8;107,644;3574,6;533,2;443,6;250
;3738 Mittelwert;4;0,5;;35;25;75,256;113,928;64,226;29,22;5,458;5,6;1,712;5;;17,4;115,694;27,654;117,204;141,4;119,766;5220,4;990,4;888,2;250
;3739 Mittelwert;4;0,6;;35;25;78,222;111,42;124,484;60,454;5,496;5,276;1,52;3,666666667;;12;115,32;33,56;115,61;71;121,342;3073,6;378,2;375;250
;3740 Mittelwert;4;0,7;;35;25;72,334;86,47;165,5075;48,986;5,52;5,882;1,654;4;;10,8;110,578;30,078;112,182;44;115,266;2671,8;323,8;488,2;250
;3741 Mittelwert;4;0,8;;35;25;74,434;104,138;128,998;59,394;5,498;5,382;1,576;4,5;;16,6;110,992;31,204;110,332;111,2;91,586;4366,8;570,6;737,4;250
;3742 Mittelwert;4;0,9;;35;25;80,056;101,766;182,872;71,262;5,47;5,498;1,492;5;;13,8;110,256;34,15;107,806;61,2;115,064;3100,8;337,6;662,6;250
;3743 Mittelwert;4;1;;35;25;70,196;98,544;95,356;39,366;5,462;5,662;1,642;2,8;;14,6;100,77;30,848;105,038;51,8;112,348;3054,4;433,8;714;250
;3744 Mittelwert;5;0,5;;35;25;78,04;118,128;259,58;108,304;5,484;4,956;1,56;6;;15,2;124,942;32,148;122,976;105,4;126,356;4406,8;555;560;250
;3745 Mittelwert;5;0,6;;35;25;73,474;113,874;98,43;47,014;5,504;5,556;1,64;6;;17,4;114,82;30,234;118,546;124;98,89;5150,2;752;689,2;250
;3746 Mittelwert;5;0,7;;35;25;76,268;110,144;92,68;41,844;5,492;5,612;1,644;3,4;;17,6;115,084;29,466;115,31;105,4;121,516;4358;745,8;330,8;250
;3747 Mittelwert;5;0,8;;35;25;76,768;105,866;127,572;43,524;5,498;5,582;1,576;5,8;;25,2;110,026;31,286;111,912;112,4;118,034;5334,4;664;778,2;250
;3748 Mittelwert;5;0,9;;35;25;75,008;101,022;156,356;61,072;5,528;5,518;1,568;6,25;;12;108,624;31,266;109,172;91,2;116,506;4259,6;381,8;716,2;250
;3749 Mittelwert;5;1;;35;25;70,872;96,92;150,65;57,332;5,526;5,346;1,58;4;;14,6;109,254;32,128;106,298;70,6;113,902;3411,2;166,8;721,4;250
;3750 Mittelwert;6;0,5;;35;25;74,354;118,384;148,4;58,052;5,48;5,202;1,632;7;;13,8;121,346;29,572;123,528;146,8;128,568;5349,6;645,8;643,6;250
;3751 Mittelwert;6;0,6;;35;25;75,632;113,69;182,62;50,218;5,478;5,528;1,692;5,4;;21,6;119,302;27,716;120,426;190;125,692;6625;657,2;980;250
;3752 Mittelwert;6;0,7;;35;25;73,35;108,796;119,734;41,66;5,502;5,436;1,702;5,4;;16,2;116,606;28,748;116,394;109;121,76;4830,6;555,2;862,4;250
;3753 Mittelwert;6;0,8;;35;25;76,552;102,242;227,138;70,154;5,474;5,548;1,652;3,5;;13;110,856;30,898;111,24;95,2;119,312;3937,8;327,6;569,8;250
;3754 Mittelwert;6;0,9;;35;25;73,538;98,798;252,51;75,88;5,458;5,098;1,588;2,5;;6,8;107,95;32,182;109,338;31,2;118,128;1654,4;132,6;284,4;250
;3755 Mittelwert;6;1;;35;25;77,056;95,034;244,326;61,81;5,482;5,34;1,628;3;;17,2;101,722;31,238;104,684;51,8;90,38;3022,8;257;311,8;250
;3756 Mittelwert;7;0,5;;35;25;68,656;124,388;96,328;44,892;5,504;5,446;1,738;11,5;;23,4;126,63;26,894;129,12;315,2;135,208;10060,4;1316,4;1351,2;250
;3757 Mittelwert;7;0,6;;35;25;70,96;118,17;159,834;58,038;5,482;5,71;1,718;7,25;;16;119,544;27,17;125,138;169,8;131,314;5765,2;642,4;455,8;250
;3758 Mittelwert;7;0,7;;35;25;77,426;90,072;203,75;71,492;5,482;5,548;1,62;4;;13,2;121,346;29,944;120,112;112,4;128,398;4460,4;517;441;250
;3759 Mittelwert;7;0,8;;35;25;68,084;107,758;378,622;146,62;5,49;5,896;1,602;3,5;;8,4;113,52;31,27;117,444;65,4;100,452;2723,8;212,2;535,4;250
;3760 Mittelwert;7;0,9;;35;25;83,596;100,63;1068,62;138,726;5,494;5,188;1,554;3;;10,8;106,414;32,434;112,678;58,2;119,572;2535,2;165,2;343,8;250
;3761 Mittelwert;7;1;;35;25;72,622;99,72;236,222;85,512;5,488;5,68;1,56;3;;14;102,852;32,176;110,356;60,2;120,236;2954,2;404,4;491,2;250
;3762 Mittelwert;8;0,5;;35;25;64,928;124,628;100,866;41,138;5,492;5,398;1,752;17;;35,2;129,564;25,494;130,968;512,8;136,582;15861,8;1910,8;1524,6;250
;3763 Mittelwert;8;0,6;;35;25;73,95;118,07;840,158;101,382;5,474;5,132;1,674;9,25;;26,4;128,86;28,386;127,498;227,4;133,764;8483,4;1065,6;1245,8;250
;3764 Mittelwert;8;0,7;;35;25;69,06;115,816;118,056;42,474;5,502;5,628;1,74;10;;31,8;125,616;26,228;124,306;337;132,144;11196,8;1138,4;1470,6;250
;3765 Mittelwert;8;0,8;;35;25;69,042;107,738;137,246;47,944;5,494;5,528;1,692;10,6;;28,6;117,162;27,93;117,824;235,6;126,492;9378,6;1059,8;1515,2;250
;3766 Mittelwert;8;0,9;;35;25;71,22;101,662;178,01;57,882;5,516;5,39;1,684;5,4;;19,4;110,958;28,762;114,98;104,6;124,65;4549,2;473,2;850,8;250
;3767 Mittelwert;8;1;;35;25;73,964;97,17;187,724;61,26;5,486;5,476;1,678;3;;14,2;109,296;29,686;108,86;81;120,34;3541,8;393,4;478,6;250
;3768 Mittelwert;9;0,5;;35;25;64,76;128,252;143,048;55,702;5,498;5,688;1,718;8,2;;17,4;135,078;27,146;134,994;217;141,714;7752,6;730;1145,6;250
;3769 Mittelwert;9;0,6;;35;25;61,028;121,14;290,432;72,05;5,474;5,332;1,718;6,4;;22,5;131,766;26,646;131,344;173,6;139,258;6225,8;416,8;665,8;250
;3770 Mittelwert;9;0,7;;35;25;67,5475;117,19;1273,496;1319,216;5,5;5,514;1,516;7,25;;17,5;128,4525;32,614;127,634;119,6;136,544;4778,4;462,6;761,8;250
;3771 Mittelwert;9;0,8;;35;25;72,396;87,534;164,8025;120,712;5,516;5,952;1,658;6,75;;11,8;117,788;28,448;121,01;102,8;130,832;3978,8;388,8;772;250
;3772 Mittelwert;9;0,9;;35;25;72,266;101,834;177,006;59,726;5,486;5,536;1,718;4,75;;12,8;111,012;28,06;115,602;131;127,44;4461,6;482,6;739,2;250
;3773 Mittelwert;9;1;;35;25;77,734;93,848;697,836;143,234;5,544;5,614;1,558;2;;7,8;109,996;31,726;114,548;32;98,29;1606,6;110,2;334,4;250
;3774 Mittelwert;10;0,5;;35;25;64,678;133,532;132,284;43,426;5,506;5,586;1,758;18,4;;42,6;138,876;25,122;141,068;542,4;147,484;17469;2063;2053;250
;3775 Mittelwert;10;0,6;;35;25;73,21;126,298;276,966;104,02;5,488;5,522;1,608;8,8;;22,6;135,312;28,86;136,126;204;145,372;7853,4;645,6;867,6;250
;3776 Mittelwert;10;0,7;;35;25;75,318;120,042;198,25;83,536;5,47;5,352;1,682;10,5;;21,2;131,588;27,774;131,284;239,8;141,428;7917,8;554,6;1130;250
;3777 Mittelwert;10;0,8;;35;25;71,492;110,378;218,854;62,864;5,5;5,268;1,736;7;;24;123,382;27,406;125,258;174;135,648;6877,4;506,2;1357,2;250
;3778 Mittelwert;10;0,9;;35;25;73,27;100,564;226,608;70,76;5,49;5,446;1,674;5,6;;18,4;116,044;28,924;117,274;133,8;129,742;5613,4;584;1178,6;250
;3779 Mittelwert;10;1;;35;25;71,634;94,706;352,678;102,36;5,51;5,468;1,666;5,2;;18,8;108,04;29,226;113,258;114,6;127,194;5027,8;323;1107,2;250
;3780 Mittelwert;1;0,5;;40;25;80,546;103,142;35,83;15,462;5,448;5,778;1,514;1;;5,6;103,962;34,556;104,032;22,8;104,782;1449,6;210,8;157,8;250
;3781 Mittelwert;1;0,6;;40;25;81,654;102,806;46,636;17,344;5,408;5,694;1,478;1,666666667;;10,2;102,798;36,184;103,43;12,8;104,63;1221,2;238,8;108,2;250
;3782 Mittelwert;1;0,7;;40;25;70,972;102,712;21,212;9,94;5,444;5,688;1,692;3,75;;8,4;102,418;29,982;103,372;49;104,558;2553,6;509,8;264,6;250
;3783 Mittelwert;1;0,8;;40;25;70,92;101,622;77,848;15,774;5,478;5,846;1,484;5;;10,8;102,212;35,382;102,534;44,2;104,012;2387,6;492;234,8;250
;3784 Mittelwert;1;0,9;;40;25;73,588;100,804;27,68;8,696;5,364;5,294;1,666;3,5;;12,4;100,12;29,79;101,746;52,8;103,034;2669,6;508,4;269,4;250
;3785 Mittelwert;1;1;;40;25;77,722;100,396;29,854;11,48;5,396;5,522;1,62;2,75;;10,2;103,392;31,888;102,096;41,8;103,666;2363,2;450,2;302,4;250
;3786 Mittelwert;2;0,5;;40;25;78,92;107,274;45,542;18,09;5,484;4,886;1,648;6,333333333;;15,2;109,514;29,442;109,322;98,4;111,084;4455,4;917,6;196,4;250
;3787 Mittelwert;2;0,6;;40;25;71,296;108,392;54,446;20,57;5,422;5,97;1,594;6;;11,4;108,094;30,798;108,062;83,6;110,77;3343,6;688;157,6;250
;3788 Mittelwert;2;0,7;;40;25;71,92;105,824;56,814;27,804;5,408;5,586;1,558;2;;8,6;107,054;32,336;107,384;61,8;108,658;2693,4;602,2;138;250
;3789 Mittelwert;2;0,8;;40;25;82,578;81,56;80,9775;24,114;5,482;6,058;1,556;2,75;;11,6;104,868;32,934;104,366;51,2;107,142;2527,6;457,2;148,4;250
;3790 Mittelwert;2;0,9;;40;25;79,488;80,928;48,385;22,884;5,47;5,212;1,636;3,5;;11,2;103,316;30,222;103,248;43,8;106,334;2281,2;394,2;240;250
;3791 Mittelwert;2;1;;40;25;82,7;58,89;51,65333333;31,2625;5,352;4,22;1,348;4;;12,8;101,666;24,886;82,372;51,8;85,304;2595,8;515;172,8;243
;3792 Mittelwert;3;0,5;;40;25;74,616;111,22;94,512;35,03;5,482;5,49;1,646;3,666666667;;9,2;111,95;28,832;113,032;52,4;115,338;2325,4;408,2;294,8;250
;3793 Mittelwert;3;0,6;;40;25;79,294;107,892;208,78;116,914;5,472;5,88;1,498;2,333333333;;6,2;107,208;36,33;110,584;33,2;91,81;1452,2;254,8;45,2;250
;3794 Mittelwert;3;0,7;;40;25;76,266;106,822;101,194;42,738;5,5;5,006;1,576;1,5;;8,8;107,41;31,924;109,676;45;90,358;1944,2;393;140,4;250
;3795 Mittelwert;3;0,8;;40;25;77,696;103,558;88,768;28,866;5,456;5,558;1,656;3,5;;9,4;107,178;30,824;107,198;56,6;114,604;2538,8;431;292,8;250
;3796 Mittelwert;3;0,9;;40;25;77,456;101,632;127,07;44,22;5,422;5,43;1,624;2,333333333;;9;104,556;31,236;106,248;62;111,948;2565,8;414,6;588,4;250
;3797 Mittelwert;3;1;;40;25;72,2125;96,682;134,394;41,272;5,468;5,126;1,61;5;;11,75;104,565;32,118;102,246;52;108,116;2423,8;340;339,8;250
;3798 Mittelwert;4;0,5;;40;25;76,178;113,428;75,966;31,972;5,474;5,38;1,648;4,25;;15,6;116,024;29,216;117,298;114,6;120,196;4863,8;824,4;1090,6;250
;3799 Mittelwert;4;0,6;;40;25;75,694;110,988;80,316;35,25;5,492;5,226;1,664;6,25;;18,6;115,814;29,18;115,046;104,2;120,32;4621,6;709,2;981;250
;3800 Mittelwert;4;0,7;;40;25;78,854;106,262;353,668;61,068;5,508;5,698;1,494;1,333333333;;7,4;115,014;35,054;112,628;8,2;92,224;949,8;100,4;228,2;250
;3801 Mittelwert;4;0,8;;40;25;84,3875;103,216;230,154;80,608;5,522;4,934;1,5;3;;11,5;108,8925;33,216;110,498;44,6;68,366;1978,4;302,6;507,8;250
;3802 Mittelwert;4;0,9;;40;25;82,2825;100,68;634,968;220,698;5,444;5,33;1,318;2,5;;2,25;109,48;40,016;108,508;13,2;93,392;584,6;41,6;83;250
;3803 Mittelwert;4;1;;40;25;74,208;99,644;178,48;43,99;5,486;6,61;1,704;1,333333333;;6,6;101,284;29,976;106,8;41,6;113,23;1776;273,2;421;250
;3804 Mittelwert;5;0,5;;40;25;71,61;117,966;247,816;104,73;5,49;4,952;1,598;7;;16,2;125,388;31,244;122,546;129,4;126,588;5154,4;563;617,4;250
;3805 Mittelwert;5;0,6;;40;25;70,788;111,506;250,924;49,442;5,468;5,784;1,632;6,25;;16,4;116,21;29,822;117,794;124;98,104;4605,4;594,8;409,6;250
;3806 Mittelwert;5;0,7;;40;25;70,614;110,212;81,07;34,294;5,512;5,61;1,726;5,2;;16,8;113,758;27,31;114,856;155;120,36;5825;901,8;351;250
;3807 Mittelwert;5;0,8;;40;25;74,736;105,968;163,544;47,128;5,502;5,408;1,584;3,2;;15;109,784;31,256;111,87;67,4;117,978;3241,6;375;426;250
;3808 Mittelwert;5;0,9;;40;25;76,212;81,52;183,3825;75,654;5,48;5,884;1,488;3,25;;9,2;106,748;33,014;108,502;55,6;117,456;2646;252,6;331,6;250
;3809 Mittelwert;5;1;;40;25;72,768;78,32;144,1175;78,72;5,49;4,904;1,546;4;;12,2;109,268;33,016;105,598;84,8;113,772;3637,6;414,4;296,6;250
;3810 Mittelwert;6;0,5;;40;25;67,222;120,646;85,242;33,338;5,476;5,45;1,736;9,75;;18,4;124;26,388;125,044;198,2;129,104;7260,4;649;940,6;250
;3811 Mittelwert;6;0,6;;40;25;74,81;113,482;121,566;40,628;5,5;5,752;1,66;3,6;;19;116,694;28,314;119,542;113,4;125,064;4546,8;499,4;862,6;250
;3812 Mittelwert;6;0,7;;40;25;70,596;109,558;149,332;38,808;5,514;5,284;1,674;7,5;;18,8;114,194;28,758;117,502;151,4;122,536;6244,2;501,8;873,2;250
;3813 Mittelwert;6;0,8;;40;25;73,362;103,832;211,668;91,2;5,492;5,826;1,474;6,333333333;;9,2;112,668;34,008;114,628;67,8;119,66;2918;115,4;792,4;250
;3814 Mittelwert;6;0,9;;40;25;70,048;102,526;127,674;49,368;5,516;5,736;1,652;4;;11;104,294;29,682;111,716;71,4;119,342;3245,4;385,8;574,4;250
;3815 Mittelwert;6;1;;40;25;78,902;96,66;741,18;69,894;5,484;5,36;1,51;1,333333333;;9,2;113,012;32,136;110,61;40,4;119,066;1836,8;111,8;359;250
;3816 Mittelwert;7;0,5;;40;25;82,216;101,526;146,0625;66,3275;5,448;5,6475;1,344;2,666666667;;11,4;118,644;22,514;105,418;109,6;109,86;3602,4;527,6;210,6;242,2
;3817 Mittelwert;7;0,6;;40;25;77,686;121,934;319,116;94,258;5,486;4,978;1,648;4;;12;125,69;30,726;128,336;78,2;106,288;2923,6;400,8;194,8;250
;3818 Mittelwert;7;0,7;;40;25;76,22;118,388;239,602;103,908;5,524;5,676;1,548;11;;12,2;119,158;31,318;124,928;101,6;79,308;4001,2;797,8;384,6;250
;3819 Mittelwert;7;0,8;;40;25;74,206;113,348;917,766;107,834;5,506;5,696;1,712;8,5;;10,8;110,13;28,04;120,256;88,2;76,456;3746;639,4;268,8;250
;3820 Mittelwert;7;0,9;;40;25;79,7875;84,932;182,775;244,068;5,468;5,164;1,462;5,5;;13,75;111,9475;35,696;116,45;73,8;101,282;2939,4;458,4;295,8;250
;3821 Mittelwert;7;1;;40;25;70,025;102,164;946,984;935,284;5,494;5,49;1,37;6;;19,25;112,6925;36,854;110,162;117;97,958;4976;577,4;505;250
;3822 Mittelwert;8;0,5;;40;25;69,878;127,264;108,368;38,49;5,502;5,488;1,766;16;;26,4;131,084;25,432;133,938;359,8;139,372;12255,2;1638;1317,2;250
;3823 Mittelwert;8;0,6;;40;25;76,456;95,468;114,58;158,942;5,542;5,86;1,586;11,5;;34,4;127,516;29,134;128,666;268,8;135,506;10280,4;1162,4;1155,8;250
;3824 Mittelwert;8;0,7;;40;25;72,9825;113,816;2127,338;534,17;5,538;5,4775;1,418;8,25;;29,75;124,8425;35,528;125,112;226,6;133,08;8150;958,8;1303,6;250
;3825 Mittelwert;8;0,8;;40;25;73,3825;87,234;252,095;971,11;5,522;4,666;1,468;12,66666667;;28;116,965;36,272;118,936;220;103,056;7522,2;675;892,2;250
;3826 Mittelwert;8;0,9;;40;25;72,0125;82,454;136,3325;125,04;5,51;6,134;1,66;7,5;;25,25;114,9675;29,474;116,352;180,6;101,108;6830,6;476,6;927,2;250
;3827 Mittelwert;8;1;;40;25;74,925;98,158;533,674;212,772;5,514;6,048;1,674;6,25;;21,25;113,245;30,748;113,31;119;99,512;4891;368,4;633;250
;3828 Mittelwert;9;0,5;;40;25;66,906;128,318;157,71;39,69;5,506;5,598;1,768;12,4;;24,8;137,08;24,75;136,486;352,4;142,122;11785,8;898,8;1426;250
